stock_id,stock_name,year,type
4911,德英,2020,normal
4912,聯德控股-KY,2020,normal
4915,致伸,2020,normal
4916,事欣科,2020,normal
4919,新唐,2020,normal
4924,欣厚-KY,2020,normal
4927,泰鼎-KY,2020,normal
4930,燦星網,2020,normal
4931,新盛力,2020,normal
4933,友輝,2020,normal
4934,太極,2020,normal
4935,茂林-KY,2020,normal
4938,和碩,2020,normal
4939,亞電,2020,normal
4942,嘉彰,2020,normal
4943,康控-KY,2020,normal
4944,兆遠,2020,normal
4945,陞達科技,2020,normal
4946,辣椒,2020,normal
4950,牧東,2020,normal
4952,凌通,2020,normal
4953,緯軟,2020,normal
4956,光鋐,2020,normal
4958,臻鼎-KY,2020,normal
4960,誠美材,2020,normal
4961,天鈺,2020,normal
4966,譜瑞-KY,2020,normal
4967,十銓,2020,normal
4968,立積,2020,normal
4971,IET-KY,2020,normal
4972,湯石照明,2020,normal
4973,廣穎,2020,normal
4974,亞泰,2020,normal
4976,佳凌,2020,normal
4977,眾達-KY,2020,normal
4979,華星光,2020,normal
4987,科誠,2020,normal
4989,榮科,2020,normal
4991,環宇-KY,2020,normal
4994,傳奇,2020,normal
4995,晶達,2020,normal
4999,鑫禾,2020,normal
5007,三星,2020,normal
5009,榮剛,2020,normal
5011,久陽,2020,normal
5013,強新,2020,normal
5014,建錩,2020,normal
5015,華祺,2020,normal
5016,松和,2020,normal
5102,富強,2020,normal
5201,凱衛,2020,normal
5202,力新,2020,normal
5203,訊連,2020,normal
5205,中茂,2020,normal
5206,坤悅,2020,normal
5209,新鼎,2020,normal
5210,寶碩,2020,normal
5211,蒙恬,2020,normal
5212,凌網,2020,normal
5213,亞昕,2020,normal
5215,科嘉-KY,2020,normal
5220,萬達光電,2020,normal
5223,安力-KY,2020,normal
5225,東科-KY,2020,normal
5227,立凱-KY,2020,normal
5230,雷笛克光學,2020,normal
5234,達興材料,2020,normal
5243,乙盛-KY,2020,normal
5245,智晶,2020,normal
5251,天鉞電,2020,normal
5258,虹堡,2020,normal
5263,智崴,2020,normal
5269,祥碩,2020,normal
5272,笙科,2020,normal
5274,信驊,2020,normal
5276,達輝-KY,2020,normal
5278,尚凡,2020,normal
5281,大峽谷-KY,2020,normal
5283,禾聯碩,2020,normal
5284,jpp-KY,2020,normal
5285,界霖,2020,normal
5287,數字,2020,normal
5288,豐祥-KY,2020,normal
5289,宜鼎,2020,normal
5291,邑昇,2020,normal
5299,杰力,2020,normal
5301,寶得利,2020,normal
5302,太欣,2020,normal
5306,桂盟,2020,normal
5309,系統電,2020,normal
5310,天剛,2020,normal
5312,寶島科,2020,normal
5314,世紀,2020,normal
5315,光聯,2020,normal
5321,友銓,2020,normal
5324,士開,2020,normal
5328,華容,2020,normal
5340,建榮,2020,normal
5344,立衛,2020,normal
5345,天揚,2020,normal
5347,世界,2020,normal
5348,系通,2020,normal
5351,鈺創,2020,normal
5353,台林,2020,normal
5355,佳總,2020,normal
5356,協益,2020,normal
5364,力麗店,2020,normal
5371,中光電,2020,normal
5381,合正,2020,normal
5383,金利,2020,normal
5386,青雲,2020,normal
5388,中磊,2020,normal
5392,應華,2020,normal
5398,慕康生醫,2020,normal
5403,中菲,2020,normal
5410,國眾,2020,normal
5425,台半,2020,normal
5426,振發,2020,normal
5432,達威,2020,normal
5434,崇越,2020,normal
5438,東友,2020,normal
5439,高技,2020,normal
5443,均豪,2020,normal
5450,南良,2020,normal
5452,佶優,2020,normal
5455,昇益,2020,normal
5457,宣德,2020,normal
5460,同協,2020,normal
5464,霖宏,2020,normal
5465,富驊,2020,normal
5468,凱鈺,2020,normal
5469,瀚宇博,2020,normal
5471,松翰,2020,normal
5474,聰泰,2020,normal
5475,德宏,2020,normal
5478,智冠,2020,normal
5481,新華,2020,normal
5483,中美晶,2020,normal
5484,慧友,2020,normal
5487,通泰,2020,normal
5488,松普,2020,normal
5489,彩富,2020,normal
5490,同亨,2020,normal
5493,三聯,2020,normal
5498,凱崴,2020,normal
5508,永信建,2020,normal
5511,德昌,2020,normal
5512,力麒,2020,normal
5514,三豐,2020,normal
5515,建國,2020,normal
5516,雙喜,2020,normal
5519,隆大,2020,normal
5520,力泰,2020,normal
5521,工信,2020,normal
5522,遠雄,2020,normal
5523,豐謙,2020,normal
5525,順天,2020,normal
5529,志嘉,2020,normal
5530,龍巖,2020,normal
5531,鄉林,2020,normal
5533,皇鼎,2020,normal
5534,長虹,2020,normal
5536,聖暉,2020,normal
5538,東明-KY,2020,normal
5543,桓鼎-KY,2020,normal
5546,永固-KY,2020,normal
5601,台聯櫃,2020,normal
5603,陸海,2020,normal
5604,中連貨,2020,normal
5607,遠雄港,2020,normal
5608,四維航,2020,normal
5609,中菲行,2020,normal
5701,劍湖山,2020,normal
5703,亞都麗緻,2020,normal
5704,老爺知,2020,normal
5706,鳳凰,2020,normal
5820,日盛金,2020,financial_holding
5864,致和證,2020,security
5871,中租-KY,2020,normal
5876,上海商銀,2020,bank
5878,台名,2020,normal
5880,合庫金,2020,financial_holding
5902,德記,2020,normal
5903,全家,2020,normal
5904,寶雅,2020,normal
5905,南仁湖,2020,normal
5906,台南-KY,2020,normal
5907,大洋-KY,2020,normal
6005,群益證,2020,security
6015,宏遠證,2020,security
6016,康和證,2020,security
6020,大展證,2020,security
6021,大慶證,2020,security
6023,元大期貨,2020,security
6024,群益期,2020,security
6026,福邦證,2020,security
6101,寬魚國際,2020,normal
6103,合邦,2020,normal
6104,創惟,2020,normal
6108,競國,2020,normal
6109,亞元,2020,normal
6111,大宇資,2020,normal
6112,聚碩,2020,normal
6113,亞矽,2020,normal
6114,久威,2020,normal
6115,鎰勝,2020,normal
6116,彩晶,2020,normal
6117,迎廣,2020,normal
6118,建達,2020,normal
6120,達運,2020,normal
6121,新普,2020,normal
6122,擎邦,2020,normal
6123,上奇,2020,normal
6124,業強,2020,normal
6125,廣運,2020,normal
6126,信音,2020,normal
6127,九豪,2020,normal
6128,上福,2020,normal
6129,普誠,2020,normal
6130,星寶國際,2020,normal
6133,金橋,2020,normal
6134,萬旭,2020,normal
6136,富爾特,2020,normal
6138,茂達,2020,normal
6139,亞翔,2020,normal
6140,訊達電腦,2020,normal
6141,柏承,2020,normal
6142,友勁,2020,normal
6143,振曜,2020,normal
6144,得利影,2020,normal
6146,耕興,2020,normal
6147,頎邦,2020,normal
6148,驊宏資,2020,normal
6150,撼訊,2020,normal
6151,晉倫,2020,normal
6152,百一,2020,normal
6153,嘉聯益,2020,normal
6154,順發,2020,normal
6155,鈞寶,2020,normal
6156,松上,2020,normal
6158,禾昌,2020,normal
6160,欣技,2020,normal
6161,捷波,2020,normal
6163,華電網,2020,normal
6164,華興,2020,normal
6165,浪凡,2020,normal
6166,凌華,2020,normal
6167,久正,2020,normal
6168,宏齊,2020,normal
6169,昱泉,2020,normal
6170,統振,2020,normal
6171,亞銳士,2020,normal
6172,互億,2020,normal
6173,信昌電,2020,normal
6174,安碁,2020,normal
6175,立敦,2020,normal
6176,瑞儀,2020,normal
6177,達麗,2020,normal
6179,亞通,2020,normal
6180,橘子,2020,normal
6182,合晶,2020,normal
6183,關貿,2020,normal
6184,大豐電,2020,normal
6185,幃翔,2020,normal
6186,新潤,2020,normal
6187,萬潤,2020,normal
6188,廣明,2020,normal
6189,豐藝,2020,normal
6190,萬泰科,2020,normal
6191,精成科,2020,normal
6192,巨路,2020,normal
6194,育富,2020,normal
6195,詩肯,2020,normal
6196,帆宣,2020,normal
6197,佳必琪,2020,normal
6198,凌泰,2020,normal
6199,天品,2020,normal
6201,亞弘電,2020,normal
6202,盛群,2020,normal
6203,海韻電,2020,normal
6204,艾華,2020,normal
6205,詮欣,2020,normal
6206,飛捷,2020,normal
6207,雷科,2020,normal
6208,日揚,2020,normal
6209,今國光,2020,normal
6210,慶生,2020,normal
6212,理銘,2020,normal
6213,聯茂,2020,normal
6214,精誠,2020,normal
6215,和椿,2020,normal
6216,居易,2020,normal
6217,中探針,2020,normal
6218,豪勉,2020,normal
6219,富旺,2020,normal
6220,岳豐,2020,normal
6221,晉泰,2020,normal
6222,上揚,2020,normal
6223,旺矽,2020,normal
6224,聚鼎,2020,normal
6225,天瀚,2020,normal
6226,光鼎,2020,normal
6227,茂綸,2020,normal
6228,全譜,2020,normal
6229,研通,2020,normal
6230,尼得科超眾,2020,normal
6231,系微,2020,normal
6233,旺玖,2020,normal
6234,高僑,2020,normal
6235,華孚,2020,normal
6236,康呈,2020,normal
6237,驊訊,2020,normal
6239,力成,2020,normal
6240,松崗,2020,normal
6241,易通展,2020,normal
6242,立康,2020,normal
6243,迅杰,2020,normal
6244,茂迪,2020,normal
6245,立端,2020,normal
6246,臺龍,2020,normal
6247,淇譽電,2020,normal
6248,沛波,2020,normal
6251,定穎,2020,normal
6257,矽格,2020,normal
6259,百徽,2020,normal
6261,久元,2020,normal
6263,普萊德,2020,normal
6264,富裔,2020,normal
6265,方土昶,2020,normal
6266,泰詠,2020,normal
6269,台郡,2020,normal
6270,倍微,2020,normal
6271,同欣電,2020,normal
6274,台燿,2020,normal
6275,元山,2020,normal
6276,安鈦克,2020,normal
6277,宏正,2020,normal
6278,台表科,2020,normal
6279,胡連,2020,normal
6281,全國電,2020,normal
6282,康舒,2020,normal
6283,淳安,2020,normal
6284,佳邦,2020,normal
6285,啟碁,2020,normal
6287,元隆,2020,normal
6288,聯嘉,2020,normal
6289,華上,2020,normal
6290,良維,2020,normal
6291,沛亨,2020,normal
6292,迅德,2020,normal
6294,智基,2020,normal
6404,通訊-KY,2020,normal
6405,悅城,2020,normal
6409,旭隼,2020,normal
6411,晶焱,2020,normal
6412,群電,2020,normal
6414,樺漢,2020,normal
6415,矽力-KY,2020,normal
6416,瑞祺電通,2020,normal
6417,韋僑,2020,normal
6418,詠昇,2020,normal
6419,京晨科,2020,normal
6425,易發,2020,normal
6426,統新,2020,normal
6431,光麗-KY,2020,normal
6432,今展科,2020,normal
6435,大中,2020,normal
6438,迅得,2020,normal
6441,廣錠,2020,normal
6442,光聖,2020,normal
6443,元晶,2020,normal
6446,藥華藥,2020,normal
6449,鈺邦,2020,normal
6451,訊芯-KY,2020,normal
6456,GIS-KY,2020,normal
6457,紘康,2020,normal
6461,益得,2020,normal
6462,神盾,2020,normal
6464,台數科,2020,normal
6465,威潤,2020,normal
6469,大樹,2020,normal
6470,宇智,2020,normal
6472,保瑞,2020,normal
6477,安集,2020,normal
6482,弘煜科,2020,normal
6485,點序,2020,normal
6486,互動,2020,normal
6488,環球晶,2020,normal
6491,晶碩,2020,normal
6492,生華科,2020,normal
6494,九齊,2020,normal
6496,科懋,2020,normal
6499,益安,2020,normal
6504,南六,2020,normal
6505,台塑化,2020,normal
6506,雙邦,2020,normal
6508,惠光,2020,normal
6509,聚和,2020,normal
6510,精測,2020,normal
6512,啟發電,2020,normal
6514,芮特-KY,2020,normal
6515,穎崴,2020,normal
6516,勤崴國際,2020,normal
6523,達爾膚,2020,normal
6525,捷敏-KY,2020,normal
6527,明達醫,2020,normal
6530,創威,2020,normal
6531,愛普,2020,normal
6532,瑞耘,2020,normal
6533,晶心科,2020,normal
6535,順藥,2020,normal
6538,倉和,2020,normal
6541,泰福-KY,2020,normal
6542,隆中,2020,normal
6547,高端疫苗,2020,normal
6548,長科*,2020,normal
6552,易華電,2020,normal
6556,勝品,2020,normal
6558,興能高,2020,normal
6560,欣普羅,2020,normal
6561,是方,2020,normal
6568,宏觀,2020,normal
6569,醫揚,2020,normal
6570,維田,2020,normal
6573,虹揚-KY,2020,normal
6574,霈方,2020,normal
6576,逸達,2020,normal
6577,勁豐,2020,normal
6578,達邦蛋白,2020,normal
6579,研揚,2020,normal
6581,鋼聯,2020,normal
6582,申豐,2020,normal
6588,東典,2020,normal
6589,台康生技,2020,normal
6590,普鴻,2020,normal
6591,動力-KY,2020,normal
6592,和潤企業,2020,normal
6593,台灣銘板,2020,normal
6594,展匯科,2020,normal
6596,寬宏藝術,2020,normal
6598,ABC-KY,2020,normal
6603,富強鑫,2020,normal
6605,帝寶,2020,normal
6609,瀧澤科,2020,normal
6612,奈米醫材,2020,normal
6613,朋億,2020,normal
6615,慧智,2020,normal
6616,特昇-KY,2020,normal
6624,萬年清,2020,normal
6625,必應,2020,normal
6629,泰金-KY,2020,normal
6640,均華,2020,normal
6641,基士德-KY,2020,normal
6642,富致,2020,normal
6643,M31,2020,normal
6649,台生材,2020,normal
6651,全宇昕,2020,normal
6654,天正國際,2020,normal
6655,科定,2020,normal
6661,威健生技,2020,normal
6662,樂斯科,2020,normal
6664,群翊,2020,normal
6666,羅麗芬-KY,2020,normal
6667,信紘科,2020,normal
6668,中揚光,2020,normal
6669,緯穎,2020,normal
6670,復盛應用,2020,normal
6671,三能-KY,2020,normal
6672,騰輝電子-KY,2020,normal
6674,鋐寶科技,2020,normal
6679,鈺太,2020,normal
6680,鑫創電子,2020,normal
6683,雍智科技,2020,normal
6690,安碁資訊,2020,normal
6697,東捷資訊,2020,normal
6698,旭暉應材,2020,normal
6703,軒郁,2020,normal
6706,惠特,2020,normal
6712,長聖,2020,normal
6715,嘉基,2020,normal
6716,應廣,2020,normal
6727,亞泰金屬,2020,normal
6728,上洋,2020,normal
6732,昇佳電子,2020,normal
6733,博晟生醫,2020,normal
6743,安普新,2020,normal
6747,亨泰光,2020,normal
6751,智聯服務,2020,normal
6752,叡揚,2020,normal
6754,匯僑設計,2020,normal
6756,威鋒電子,2020,normal
6762,達亞,2020,normal
6767,台微醫,2020,normal
6768,志強-KY,2020,normal
6776,展碁國際,2020,normal
6781,AES-KY,2020,normal
6803,崑鼎,2020,normal
7402,邑錡,2020,normal
7556,意德士科技,2020,normal
8011,台通,2020,normal
8016,矽創,2020,normal
8021,尖點,2020,normal
8024,佑華,2020,normal
8027,鈦昇,2020,normal
8028,昇陽半導體,2020,normal
8032,光菱,2020,normal
8033,雷虎,2020,normal
8034,榮群,2020,normal
8038,長園科,2020,normal
8039,台虹,2020,normal
8040,九暘,2020,normal
8042,金山電,2020,normal
8043,蜜望實,2020,normal
8044,網家,2020,normal
8046,南電,2020,normal
8047,星雲,2020,normal
8048,德勝,2020,normal
8049,晶采,2020,normal
8050,廣積,2020,normal
8054,安國,2020,normal
8059,凱碩,2020,normal
8064,東捷,2020,normal
8066,來思達,2020,normal
8067,志旭,2020,normal
8068,全達,2020,normal
8069,元太,2020,normal
8070,長華*,2020,normal
8071,能率網通,2020,normal
8072,陞泰,2020,normal
8074,鉅橡,2020,normal
8076,伍豐,2020,normal
8077,洛碁,2020,normal
8080,永利聯合,2020,normal
8081,致新,2020,normal
8083,瑞穎,2020,normal
8084,巨虹,2020,normal
8085,福華,2020,normal
8086,宏捷科,2020,normal
8087,華鎂鑫,2020,normal
8088,品安,2020,normal
8089,康全電訊,2020,normal
8091,翔名,2020,normal
8092,建暐,2020,normal
8093,保銳,2020,normal
8096,擎亞,2020,normal
8097,常珵,2020,normal
8099,大世科,2020,normal
8101,華冠,2020,normal
8103,瀚荃,2020,normal
8104,錸寶,2020,normal
8105,凌巨,2020,normal
8107,大億金茂,2020,normal
8109,博大,2020,normal
8110,華東,2020,normal
8111,立碁,2020,normal
8112,至上,2020,normal
8114,振樺電,2020,normal
8121,越峰,2020,normal
8131,福懋科,2020,normal
8147,正淩,2020,normal
8150,南茂,2020,normal
8155,博智,2020,normal
8163,達方,2020,normal
8171,天宇,2020,normal
8176,智捷,2020,normal
8182,加高,2020,normal
8183,精星,2020,normal
8201,無敵,2020,normal
8210,勤誠,2020,normal
8213,志超,2020,normal
8215,明基材,2020,normal
8222,寶一,2020,normal
8234,新漢,2020,normal
8240,華宏,2020,normal
8249,菱光,2020,normal
8255,朋程,2020,normal
8261,富鼎,2020,normal
8271,宇瞻,2020,normal
8277,商丞,2020,normal
8279,生展,2020,normal
8284,三竹,2020,normal
8289,泰藝,2020,normal
8291,尚茂,2020,normal
8299,群聯,2020,normal
8341,日友,2020,normal
8342,益張,2020,normal
8349,恒耀國際,2020,normal
8354,冠好,2020,normal
8358,金居,2020,normal
8367,建新國際,2020,normal
8374,羅昇,2020,normal
8383,千附,2020,normal
8390,金益鼎,2020,normal
8401,白紗科,2020,normal
8403,盛弘,2020,normal
8404,百和興業-KY,2020,normal
8406,金可-KY,2020,normal
8409,商之器,2020,normal
8410,森田,2020,normal
8411,福貞-KY,2020,normal
8415,大國鋼,2020,normal
8416,實威,2020,normal
8418,捷必勝-KY,2020,normal
8420,明揚,2020,normal
8421,旭源,2020,normal
8422,可寧衛,2020,normal
8423,保綠-KY,2020,normal
8424,惠普,2020,normal
8426,紅木-KY,2020,normal
8427,基勝-KY,2020,normal
8429,金麗-KY,2020,normal
8431,匯鑽科,2020,normal
8432,東生華,2020,normal
8433,弘帆,2020,normal
8435,鉅邁,2020,normal
8436,大江,2020,normal
8437,大地-KY,2020,normal
8440,綠電,2020,normal
8442,威宏-KY,2020,normal
8443,阿瘦,2020,normal
8444,綠河-KY,2020,normal
8446,華研,2020,normal
8450,霹靂,2020,normal
8454,富邦媒,2020,normal
8455,大拓-KY,2020,normal
8462,柏文,2020,normal
8463,潤泰材,2020,normal
8464,億豐,2020,normal
8466,美吉吉-KY,2020,normal
8467,波力-KY,2020,normal
8472,夠麻吉,2020,normal
8473,山林水,2020,normal
8476,台境,2020,normal
8477,創業家,2020,normal
8478,東哥遊艇,2020,normal
8480,泰昇-KY,2020,normal
8481,政伸,2020,normal
8482,商億-KY,2020,normal
8488,吉源-KY,2020,normal
8489,三貝德,2020,normal
8499,鼎炫-KY,2020,normal
8905,裕國,2020,normal
8906,花王,2020,normal
8908,欣雄,2020,normal
8916,光隆,2020,normal
8917,欣泰,2020,normal
8921,沈氏,2020,normal
8923,時報,2020,normal
8924,大田,2020,normal
8926,台汽電,2020,normal
8927,北基,2020,normal
8928,鉅明,2020,normal
8929,富堡,2020,normal
8930,青鋼,2020,normal
8931,大汽電,2020,normal
8932,宏大,2020,normal
8933,愛地雅,2020,normal
8935,邦泰,2020,normal
8936,國統,2020,normal
8937,合騏,2020,normal
8938,明安,2020,normal
8940,新天地,2020,normal
8941,關中,2020,normal
8942,森鉅,2020,normal
8996,高力,2020,normal
9802,鈺齊-KY,2020,normal
9902,台火,2020,normal
9904,寶成,2020,normal
9905,大華,2020,normal
9906,欣巴巴,2020,normal
9907,統一實,2020,normal
9908,大台北,2020,normal
9910,豐泰,2020,normal
9911,櫻花,2020,normal
9912,偉聯,2020,normal
9914,美利達,2020,normal
9917,中保科,2020,normal
9918,欣天然,2020,normal
9919,康那香,2020,normal
9921,巨大,2020,normal
9924,福興,2020,normal
9925,新保,2020,normal
9926,新海,2020,normal
9927,泰銘,2020,normal
9928,中視,2020,normal
9929,秋雨,2020,normal
9930,中聯資源,2020,normal
9931,欣高,2020,normal
9933,中鼎,2020,normal
9934,成霖,2020,normal
9935,慶豐富,2020,normal
9937,全國,2020,normal
9938,百和,2020,normal
9939,宏全,2020,normal
9940,信義,2020,normal
9941,裕融,2020,normal
9942,茂順,2020,normal
9943,好樂迪,2020,normal
9944,新麗,2020,normal
9945,潤泰新,2020,normal
9946,三發地產,2020,normal
9949,琉園,2020,normal
9950,萬國通,2020,normal
9951,皇田,2020,normal
9955,佳龍,2020,normal
9958,世紀鋼,2020,normal
9960,邁達康,2020,normal
9962,有益,2020,normal
